Genes,"regulation of mRNA splicing, via spliceosome (GO:0048024)",neuron projection morphogenesis (GO:0048812),neuron projection development (GO:0031175),gland morphogenesis (GO:0022612),regulation of protein localization to early endosome (GO:1902965),positive regulation of early endosome to late endosome transport (GO:2000643),positive regulation of protein localization to early endosome (GO:1902966),positive regulation of protein localization to endosome (GO:1905668),pre-replicative complex assembly involved in nuclear cell cycle DNA replication (GO:0006267),regulation of cell size (GO:0008361),plasma membrane bounded cell projection morphogenesis (GO:0120039),"regulation of alternative mRNA splicing, via spliceosome (GO:0000381)",receptor clustering (GO:0043113),pyruvate metabolic process (GO:0006090),RNA processing (GO:0006396),regulation of neuronal synaptic plasticity (GO:0048168),glycolytic process (GO:0006096),nuclear DNA replication (GO:0033260),establishment of epithelial cell apical/basal polarity (GO:0045198),positive regulation of cytoplasmic transport (GO:1903651),regulation of cellular component size (GO:0032535),double-strand break repair via break-induced replication (GO:0000727),establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197),protein localization to membrane (GO:0072657),"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile (GO:0000377)",cell junction assembly (GO:0034329),positive regulation of cellular protein metabolic process (GO:0032270),regulation of protein polymerization (GO:0032271),nervous system development (GO:0007399),polarized epithelial cell differentiation (GO:0030859),microvillus organization (GO:0032528),cellular component assembly (GO:0022607),establishment of apical/basal cell polarity (GO:0035089),microvillus assembly (GO:0030033),regulation of axon extension (GO:0030516),cell junction organization (GO:0034330),"mRNA splicing, via spliceosome (GO:0000398)",carbohydrate catabolic process (GO:0016052),regulation of cellular protein catabolic process (GO:1903362),regulation of early endosome to late endosome transport (GO:2000641),DNA strand elongation involved in DNA replication (GO:0006271),positive regulation of cellular protein catabolic process (GO:1903364),interleukin-12-mediated signaling pathway (GO:0035722),mRNA processing (GO:0006397),establishment of epithelial cell polarity (GO:0090162),positive regulation of protein catabolic process (GO:0045732),cellular response to interleukin-12 (GO:0071349),RNA metabolic process (GO:0016070),canonical glycolysis (GO:0061621),glucose catabolic process to pyruvate (GO:0061718),sulfur amino acid metabolic process (GO:0000096),purine nucleobase biosynthetic process (GO:0009113),nuclear cell cycle DNA replication initiation (GO:1902315),mitotic DNA replication initiation (GO:1902975),glycolytic process through glucose-6-phosphate (GO:0061620),RNA splicing (GO:0008380),central nervous system development (GO:0007417),purine-containing compound biosynthetic process (GO:0072522),endothelial cell development (GO:0001885),response to reactive oxygen species (GO:0000302),negative regulation of protein polymerization (GO:0032272),nucleobase biosynthetic process (GO:0046112),regulation of microtubule polymerization or depolymerization (GO:0031110),actin cytoskeleton reorganization (GO:0031532),regulation of actin polymerization or depolymerization (GO:0008064),establishment of endothelial barrier (GO:0061028),regulation of protein kinase activity (GO:0045859),protein localization to presynapse (GO:1905383),anterograde axonal protein transport (GO:0099641),negative regulation of glucose import (GO:0046325),axo-dendritic protein transport (GO:0099640),cellular response to potassium ion (GO:0035865),response to potassium ion (GO:0035864),regulation of NMDA receptor activity (GO:2000310),aerobic electron transport chain (GO:0019646),neuron projection extension (GO:1990138),purine nucleobase metabolic process (GO:0006144),tetrahydrofolate interconversion (GO:0035999),mitochondrial ATP synthesis coupled electron transport (GO:0042775),positive regulation of dendritic spine morphogenesis (GO:0061003),L-serine metabolic process (GO:0006563),mitotic DNA replication (GO:1902969),platelet aggregation (GO:0070527),cellular macromolecule biosynthetic process (GO:0034645),cellular response to oxidative stress (GO:0034599),DNA replication initiation (GO:0006270),tetrahydrofolate metabolic process (GO:0046653),regulation of cellular component biogenesis (GO:0044087),"mitochondrial electron transport, NADH to ubiquinone (GO:0006120)",positive regulation of cellular amide metabolic process (GO:0034250),negative regulation of glucose transmembrane transport (GO:0010829),negative regulation of microtubule polymerization (GO:0031115),negative regulation of vascular permeability (GO:0043116),regulation of nucleobase-containing compound metabolic process (GO:0019219),glomerular visceral epithelial cell differentiation (GO:0072112),serine family amino acid biosynthetic process (GO:0009070),protein localization to plasma membrane (GO:0072659),heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157),protein localization to cell periphery (GO:1990778),pyrimidine deoxyribonucleotide catabolic process (GO:0009223),cytoplasmic sequestering of protein (GO:0051220),protein localization to mitochondrion (GO:0070585),Ras protein signal transduction (GO:0007265),hexose biosynthetic process (GO:0019319),homotypic cell-cell adhesion (GO:0034109),neuron development (GO:0048666),protein kinase A signaling (GO:0010737),mRNA metabolic process (GO:0016071),negative regulation of ERK1 and ERK2 cascade (GO:0070373),DNA unwinding involved in DNA replication (GO:0006268),regulation of systemic arterial blood pressure (GO:0003073),filopodium assembly (GO:0046847),serine family amino acid metabolic process (GO:0009069),regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),regulation of intrinsic apoptotic signaling pathway (GO:2001242),cellular response to chemical stress (GO:0062197),positive regulation of positive chemotaxis (GO:0050927),regulation of protein catabolic process (GO:0042176),MAPK cascade (GO:0000165),DNA strand elongation (GO:0022616),regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902175),positive regulation of excitatory postsynaptic potential (GO:2000463),"positive regulation of mRNA splicing, via spliceosome (GO:0048026)",negative regulation of metabolic process (GO:0009892),DNA replication (GO:0006260),Rac protein signal transduction (GO:0016601),cardiac muscle cell contraction (GO:0086003),negative regulation of T cell receptor signaling pathway (GO:0050860),folic acid metabolic process (GO:0046655),postsynaptic membrane organization (GO:0001941),nuclear-transcribed mRNA catabolic process (GO:0000956),negative regulation of hydrolase activity (GO:0051346),regulation of neurotransmitter receptor activity (GO:0099601),mitochondrial respiratory chain complex I assembly (GO:0032981),NADH dehydrogenase complex assembly (GO:0010257),folic acid-containing compound metabolic process (GO:0006760),positive regulation of dendrite morphogenesis (GO:0050775),"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",sulfur compound biosynthetic process (GO:0044272),cellular response to oxygen-containing compound (GO:1901701),hydrogen peroxide catabolic process (GO:0042744),stress granule assembly (GO:0034063),regulation of translation (GO:0006417),negative regulation of kinase activity (GO:0033673),glucose metabolic process (GO:0006006),positive regulation of cellular biosynthetic process (GO:0031328),regulation of cardiac muscle cell membrane repolarization (GO:0099623),positive regulation of axon extension (GO:0045773),positive regulation of dendritic spine development (GO:0060999),regulation of vacuole organization (GO:0044088),pre-replicative complex assembly (GO:0036388),regulation of RNA metabolic process (GO:0051252),regulation of supramolecular fiber organization (GO:1902903),positive regulation of mRNA processing (GO:0050685),regulation of mRNA catabolic process (GO:0061013),epithelium development (GO:0060429),organelle organization (GO:0006996),regulation of ruffle assembly (GO:1900027),organelle assembly (GO:0070925),synapse organization (GO:0050808),synapse assembly (GO:0007416),negative regulation of antigen receptor-mediated signaling pathway (GO:0050858),"chemical synaptic transmission, postsynaptic (GO:0099565)",positive regulation of cell-substrate adhesion (GO:0010811),plasma membrane bounded cell projection organization (GO:0120036),positive regulation of macromolecule biosynthetic process (GO:0010557),gland development (GO:0048732),regulation of actin filament bundle assembly (GO:0032231),lamellipodium assembly (GO:0030032),negative regulation of supramolecular fiber organization (GO:1902904),negative regulation of catalytic activity (GO:0043086),dendritic spine organization (GO:0097061),modulation of excitatory postsynaptic potential (GO:0098815),regulation of actin filament polymerization (GO:0030833),DNA metabolic process (GO:0006259),plasma membrane bounded cell projection assembly (GO:0120031),negative regulation of axonogenesis (GO:0050771),regulation of neuron migration (GO:2001222),leukocyte cell-cell adhesion (GO:0007159),cell morphogenesis involved in neuron differentiation (GO:0048667),cellular response to hormone stimulus (GO:0032870),positive regulation of dephosphorylation (GO:0035306),hydrogen peroxide metabolic process (GO:0042743),regulation of organelle assembly (GO:1902115),negative regulation of apoptotic signaling pathway (GO:2001234),cardiac muscle cell action potential (GO:0086001),positive regulation of cellular catabolic process (GO:0031331),negative regulation of extrinsic apoptotic signaling pathway (GO:2001237),regulation of organelle organization (GO:0033043),cardiac muscle cell action potential involved in contraction (GO:0086002),positive regulation of RNA splicing (GO:0033120),cell-cell junction organization (GO:0045216),regulation of mRNA stability (GO:0043488),negative regulation of microtubule polymerization or depolymerization (GO:0031111),regulation of dendritic spine morphogenesis (GO:0061001),negative regulation of programmed cell death (GO:0043069),cellular response to lipid (GO:0071396),apoptotic mitochondrial changes (GO:0008637),exonucleolytic catabolism of deadenylated mRNA (GO:0043928),cellular response to organic cyclic compound (GO:0071407),positive regulation of protein dephosphorylation (GO:0035307),negative regulation of protein phosphorylation (GO:0001933),neutrophil degranulation (GO:0043312),positive regulation of gene expression (GO:0010628),"nuclear-transcribed mRNA catabolic process, exonucleolytic (GO:0000291)",regulation of postsynaptic membrane potential (GO:0060078),regulation of T cell receptor signaling pathway (GO:0050856),regulation of trans-synaptic signaling (GO:0099177),neutrophil activation involved in immune response (GO:0002283),regulation of cation channel activity (GO:2001257),neutrophil mediated immunity (GO:0002446),calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339),dendrite morphogenesis (GO:0048813),regulation of receptor internalization (GO:0002090),membrane assembly (GO:0071709),positive regulation of substrate adhesion-dependent cell spreading (GO:1900026),"Wnt signaling pathway, calcium modulating pathway (GO:0007223)",cellular amino acid catabolic process (GO:0009063),negative regulation of protein kinase activity (GO:0006469),SRP-dependent cotranslational protein targeting to membrane (GO:0006614),mitochondrial respiratory chain complex assembly (GO:0033108),protein complex oligomerization (GO:0051259),anterograde axonal transport (GO:0008089),negative regulation of stress-activated MAPK cascade (GO:0032873),regulation of glucose import (GO:0046324),regulation of heart contraction (GO:0008016),cytoplasmic translation (GO:0002181),positive regulation of potassium ion transport (GO:0043268),positive regulation of signaling (GO:0023056),regulation of cell migration (GO:0030334),negative regulation of MAPK cascade (GO:0043409),cotranslational protein targeting to membrane (GO:0006613),axonogenesis (GO:0007409),regulation of dendrite development (GO:0050773),cellular response to ketone (GO:1901655),endothelial cell migration (GO:0043542),regulation of protein tyrosine kinase activity (GO:0061097),regulation of microtubule polymerization (GO:0031113),double-strand break repair via homologous recombination (GO:0000724),antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886),pyrimidine deoxyribonucleotide biosynthetic process (GO:0009221),regulation of adenylate cyclase-activating G protein-coupled receptor signaling pathway (GO:0106070),regulation of adherens junction organization (GO:1903391),bile acid secretion (GO:0032782),bundle of His cell action potential (GO:0086043),cellular response to brain-derived neurotrophic factor stimulus (GO:1990416),regulation of heart growth (GO:0060420),negative regulation of transcription by RNA polymerase I (GO:0016479),cellular response to testosterone stimulus (GO:0071394),regulation of low-density lipoprotein particle receptor catabolic process (GO:0032803),nucleoside triphosphate catabolic process (GO:0009143),diaphragm development (GO:0060539),DNA protection (GO:0042262),embryonic viscerocranium morphogenesis (GO:0048703),positive regulation by host of viral genome replication (GO:0044829),positive regulation of AMPA receptor activity (GO:2000969),regulation of respiratory gaseous exchange by nervous system process (GO:0002087),regulation of sodium:proton antiporter activity (GO:0032415),positive regulation of deoxyribonuclease activity (GO:0032077),glucuronate catabolic process (GO:0006064),glucuronate catabolic process to xylulose 5-phosphate (GO:0019640),positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway (GO:0038033),glutathione transport (GO:0034635),homoserine metabolic process (GO:0009092),positive regulation of low-density lipoprotein receptor activity (GO:1905599),L-methionine salvage from methylthioadenosine (GO:0019509),lipid transport across blood-brain barrier (GO:1990379),thorax and anterior abdomen determination (GO:0007356),transsulfuration (GO:0019346),xylulose 5-phosphate biosynthetic process (GO:1901159),"zygotic determination of anterior/posterior axis, embryo (GO:0007354)",protein localization to microtubule end (GO:1905725),protein localization to microtubule plus-end (GO:1904825),regulation of protein dephosphorylation (GO:0035304),epithelial cell migration (GO:0010631),positive regulation of cation transmembrane transport (GO:1904064),gluconeogenesis (GO:0006094),hexose metabolic process (GO:0019318),cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742),antigen processing and presentation of peptide antigen via MHC class II (GO:0002495),positive regulation of translation (GO:0045727),positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),negative regulation of protein catabolic process (GO:0042177),positive regulation of ATPase activity (GO:0032781),epithelial cell differentiation (GO:0030855),positive regulation of axonogenesis (GO:0050772),protein targeting to ER (GO:0045047),antigen processing and presentation of exogenous peptide antigen (GO:0002478),positive regulation of cell-matrix adhesion (GO:0001954),positive regulation of potassium ion transmembrane transport (GO:1901381),negative regulation of cardiac muscle tissue growth (GO:0055022),negative regulation of cell size (GO:0045792),negative regulation of cellular response to hypoxia (GO:1900038),ATP synthesis coupled electron transport (GO:0042773),negative regulation of glycogen biosynthetic process (GO:0045719),regulation of cellular response to hypoxia (GO:1900037),negative regulation of neuron migration (GO:2001223),choline catabolic process (GO:0042426),regulation of microtubule motor activity (GO:2000574),dendrite extension (GO:0097484),embryonic camera-type eye development (GO:0031076),regulation of protein depolymerization (GO:1901879),erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process (GO:1902221),"establishment of mitochondrion localization, microtubule-mediated (GO:0034643)",gamma-aminobutyric acid transport (GO:0015812),gastrulation with mouth forming second (GO:0001702),glomerular epithelial cell differentiation (GO:0072311),renal filtration cell differentiation (GO:0061318),response to catecholamine (GO:0071869),response to testosterone (GO:0033574),retinal cone cell development (GO:0046549),retinal cone cell differentiation (GO:0042670),hydrogen sulfide metabolic process (GO:0070813),positive regulation of lipoprotein particle clearance (GO:0010986),L-serine biosynthetic process (GO:0006564),macromolecule biosynthetic process (GO:0009059),positive regulation of receptor binding (GO:1900122),membrane raft assembly (GO:0001765),protection from natural killer cell mediated cytotoxicity (GO:0042270),regulation of DNA repair (GO:0006282),positive regulation of chemotaxis (GO:0050921),microtubule bundle formation (GO:0001578),small GTPase mediated signal transduction (GO:0007264),alpha-amino acid metabolic process (GO:1901605),positive regulation of organelle assembly (GO:1902117),postreplication repair (GO:0006301),modulation of chemical synaptic transmission (GO:0050804),negative regulation of cold-induced thermogenesis (GO:0120163),protein-containing complex assembly (GO:0065003),endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888),gene expression (GO:0010467)
AGAP3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.554124244620446e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.002387615733440479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010370435139113603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AHCY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.170275110421054e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALDH7A1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029230795457917062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04359178583983181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANXA2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.690033326345452e-4,NA,NA,NA,4.3498525081454387e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01140256824210524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026899847731561965,NA,NA,NA,NA,NA,0.02806725863298996,NA,0.028965613772408614,NA,NA,NA,0.02907548563319976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03213585228929938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03645982524307186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03645982524307186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04359178583983181,NA,NA,0.04359178583983181,0.04359178583983181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ANXA5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023472132095404434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARF1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.690033326345452e-4,NA,NA,NA,4.3498525081454387e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016913737768065255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02907548563319976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03627824941086518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038164566810591376,NA,NA,NA,NA,NA,NA,NA,0.041086314027655606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
